ts_code,name,industry,market,list_date,act_name,total_mv,pe_ttm,pb,employees,mv_亿,top1_holder,top1_hold_ratio,latest_holder_end_date,founder_best_ratio,founder_best_rank,mgr_latest_ann_date,mgr_count,mgr_avg_age,mgr_high_edu_ratio,mgr_high_edu_count,mgr_edu_sample_n,founder_major_holder,young_mgmt,high_edu_mgmt,mgr_data_ok,all_match_proxy
301479.SZ,弘景光电,元器件,创业板,20250318,赵治平,959046.2897,52.2115,7.3322,1675.0,95.90462896999999,赵治平,21.0729,20251231,21.0729,1.0,20251022,11.0,51.63636363636363,0.45454545454545453,5.0,11.0,True,False,False,True,False
688320.SH,禾川科技,电器仪表,科创板,20220428,王项彬,472068.7262,,3.8526,1673.0,47.20687262,王项彬,14.8202,20250930,14.8202,1.0,20251216,3.0,56.0,0.3333333333333333,1.0,3.0,True,False,False,True,False
688170.SH,德龙激光,专用机械,科创板,20220429,赵裕兴,622640.64,247.1502,4.9539,1006.0,62.264064000000005,赵裕兴,22.6828,20250930,22.6828,1.0,20251118,1.0,39.0,0.0,0.0,1.0,True,True,False,False,False
920111.BJ,聚星科技,电气设备,北交所,20241111,陈静,391920.267,32.6699,4.1963,692.0,39.1920267,陈静,44.6142,20251231,44.6142,1.0,20250730,9.0,53.0,0.1111111111111111,1.0,9.0,True,False,False,True,False
603107.SH,上海汽配,汽车配件,主板,20231101,上海市浦东新区北蔡镇人民政府,488461.08,25.7325,2.3074,1459.0,48.846108,上海汽车空调器厂有限公司,33.177,20251231,,,20250916,3.0,49.666666666666664,1.0,3.0,3.0,False,False,True,True,False
920378.BJ,泰德股份,汽车配件,北交所,20220620,张新生,142772.868,55.6536,3.5984,563.0,14.277286799999999,青岛华通国有资本投资运营集团有限公司,17.1058,20250930,6.7991,3.0,20250918,1.0,48.0,0.0,0.0,1.0,True,False,False,False,False
920267.BJ,鑫汇科,元器件,北交所,20220527,丘守庆,100515.6944,,4.0978,544.0,10.05156944,蔡金铸,24.7484,20250930,20.8451,3.0,20250822,3.0,42.0,0.3333333333333333,1.0,3.0,True,True,False,True,False
603352.SH,至信股份,汽车配件,主板,20260115,陈志宇,868813.3346,37.2754,3.025,,86.88133346,,,,,,20251225,9.0,55.22222222222222,0.3333333333333333,3.0,9.0,False,False,False,True,False
920057.BJ,百甲科技,钢加工,北交所,20230314,刘甲铭,115464.7202,122.9446,1.611,663.0,11.54647202,刘甲铭,14.8504,20250930,14.8504,1.0,20251018,3.0,60.666666666666664,0.0,0.0,3.0,True,False,False,True,False
920076.BJ,国亮新材,其他建材,北交所,20260122,董国亮,179814.1557,22.2695,1.8931,,17.98141557,,,,,,20251206,2.0,53.5,0.5,1.0,2.0,False,False,True,False,False
688201.SH,信安世纪,软件服务,科创板,20210421,李伟,400565.2696,210.8405,3.0599,924.0,40.05652696,李伟,23.9183,20250930,23.9183,1.0,20250917,5.0,46.2,0.2,1.0,5.0,True,False,False,True,False
920180.BJ,爱得科技,医疗保健,北交所,20260210,黄美玉,201990.4087,25.9786,2.5896,,20.19904087,黄美玉,38.7844,20251231,38.7844,1.0,,,,,,,True,False,False,False,False
603370.SH,华新精科,电气设备,主板,20250905,郭婉蓉,784650.75,44.182,4.1182,943.0,78.465075,江阴苏盛投资有限公司,41.8317,20250930,,,20250926,1.0,38.0,0.0,0.0,1.0,False,True,False,False,False
301487.SZ,盟固利,化工原料,创业板,20230809,崔根良,1043329.3143,383.6604,5.4828,676.0,104.33293143,亨通新能源技术有限公司,33.7943,20251231,,,20250812,1.0,43.0,0.0,0.0,1.0,False,True,False,False,False
688314.SH,康拓医疗,医疗保健,科创板,20210518,胡立人,386698.4587,39.1778,5.3876,311.0,38.66984587,胡立人,48.6782,20251231,48.6782,1.0,,,,,,,True,False,False,False,False
600935.SH,华塑股份,化工原料,主板,20211126,安徽省人民政府国有资产监督管理委员会,941821.3707,,1.5827,2734.0,94.18213707,淮北矿业(集团)有限责任公司,48.4051,20251231,,,20250910,1.0,39.0,1.0,1.0,1.0,False,True,True,False,False
301169.SZ,零点有数,文教休闲,创业板,20211103,袁岳,438438.7021,,10.015,857.0,43.84387021,上海智数实业合伙企业(有限合伙),41.6016,20250930,,,20250918,11.0,52.18181818181818,1.0,11.0,11.0,False,False,True,True,False
920183.BJ,海菲曼,IT设备,北交所,20260304,边仿,197080.752,26.3405,4.2748,,19.7080752,边仿,58.0295,20251231,58.0295,1.0,,,,,,,True,False,False,False,False
920914.BJ,远航精密,小金属,北交所,20221111,周林峰,258058.418,46.4851,2.6645,586.0,25.8058418,江苏远航时代控股集团有限公司,39.5502,20250930,,,20250822,1.0,44.0,1.0,1.0,1.0,False,True,True,False,False
920058.BJ,华洋赛车,摩托车,北交所,20230810,戴继刚,162562.719,32.4124,4.6821,718.0,16.2562719,戴继刚,37.1423,20250930,37.1423,1.0,20250917,1.0,34.0,0.0,0.0,1.0,True,True,False,False,False
688117.SH,圣诺生物,生物制药,科创板,20210603,文永均,570681.5562,34.4149,5.356,1381.0,57.06815562,四川赛诺投资有限公司,30.3864,20250930,,,20251218,13.0,50.07692307692308,0.46153846153846156,6.0,13.0,False,False,False,True,False
301538.SZ,骏鼎达,塑料,创业板,20240320,杨凤凯,663028.8,33.9845,4.6349,958.0,66.30288,杨凤凯,30.8044,20251231,30.8044,1.0,20251206,7.0,49.857142857142854,0.42857142857142855,3.0,7.0,True,False,False,True,False
301057.SZ,汇隆新材,化纤,创业板,20210909,沈顺华,379331.8874,101.8465,4.9859,579.0,37.93318874,沈顺华,33.6965,20250930,33.6965,1.0,20250915,3.0,44.666666666666664,0.3333333333333333,1.0,3.0,True,True,False,True,False
920119.BJ,美德乐,专用机械,北交所,20260130,张永新,693104.5959,25.5441,3.6631,,69.31045959,张永新,46.1484,20251231,46.1484,1.0,,,,,,,True,False,False,False,False
301555.SZ,惠柏新材,化工原料,创业板,20231031,杨裕镜,343324.3907,46.5619,3.1136,320.0,34.33243907,惠利环氧树脂有限公司,43.8742,20250930,,,20251117,3.0,41.333333333333336,0.0,0.0,3.0,False,True,False,True,False
001380.SZ,华纬科技,汽车配件,主板,20230516,金雷,536833.0403,19.5153,2.7844,1748.0,53.68330403,浙江华纬控股有限公司,35.4205,20251231,16.875,2.0,20251202,11.0,48.72727272727273,0.2727272727272727,3.0,11.0,True,False,False,True,False
301055.SZ,张小泉,家居用品,创业板,20210906,无实际控制人,487500.0,106.3989,7.4492,938.0,48.75,杭州张小泉集团有限公司,28.2331,20250930,,,20251229,1.0,42.0,1.0,1.0,1.0,False,True,True,False,False
603091.SH,众鑫股份,家居用品,主板,20240920,滕步彬,815865.5681,30.6451,3.718,2723.0,81.58655681,季文虎,20.5067,20251231,17.6552,2.0,20251219,2.0,46.0,0.0,0.0,2.0,True,False,False,False,False
688113.SH,联测科技,专用机械,科创板,20210506,赵爱国,249476.1436,28.0092,2.5394,511.0,24.94761436,赵爱国,14.5205,20250930,14.5205,1.0,20250916,3.0,43.666666666666664,0.0,0.0,3.0,True,True,False,True,False
301010.SZ,晶雪节能,其他建材,创业板,20210618,贾富忠,233388.0,107.9145,2.817,490.0,23.3388,常州晶雪投资管理有限公司,34.5098,20250930,,,20251120,1.0,31.0,0.0,0.0,1.0,False,True,False,False,False
001325.SZ,元创股份,橡胶,主板,20251218,王文杰,510540.8,31.54,2.911,771.0,51.05408,,,,,,20251205,10.0,49.6,0.3,3.0,10.0,False,False,False,True,False
001230.SZ,劲旅环境,环境保护,主板,20220715,于晓霞,381052.1279,25.1752,1.9893,37121.0,38.10521279,于晓霞,20.395,20250930,20.395,1.0,20251204,3.0,41.666666666666664,0.0,0.0,3.0,True,True,False,True,False
920002.BJ,万达轴承,工程机械,北交所,20240530,徐群生,401654.6985,64.0841,5.6398,469.0,40.16546985,如皋万达企业管理合伙企业(有限合伙),36.4361,20250930,4.4767,3.0,20251029,1.0,56.0,0.0,0.0,1.0,True,False,False,False,False
301077.SZ,星华新材,化工原料,创业板,20210930,王世杰,537959.6904,41.4685,4.6114,886.0,53.795969039999996,王世杰,48.8701,20251231,48.8701,1.0,20250911,5.0,46.0,0.4,2.0,5.0,True,False,False,True,False
688049.SH,炬芯科技,半导体,科创板,20211129,"LO, CHI TAK LEWIS",830294.661,40.5841,4.0585,364.0,83.0294661,珠海瑞昇投资合伙企业(有限合伙),23.2017,20251231,,,20250918,3.0,46.333333333333336,0.0,0.0,3.0,False,False,False,True,False
301069.SZ,凯盛新材,化工原料,创业板,20210927,张松山,999702.3492,77.877,4.4363,908.0,99.97023492000001,华邦生命健康股份有限公司,28.4204,20251231,,,20250630,14.0,46.857142857142854,0.42857142857142855,6.0,14.0,False,False,False,True,False
688130.SH,晶华微,半导体,科创板,20220729,吕汉泉,258586.0501,,2.0877,214.0,25.858605009999998,吕汉泉,43.9722,20250930,43.9722,1.0,20250730,4.0,59.75,0.75,3.0,4.0,True,False,True,True,False
688319.SH,欧林生物,生物制药,科创板,20210608,樊钒,1211041.0665,544.0402,13.4012,470.0,121.10410664999999,上海武山生物技术有限公司,14.834,20251231,7.5316,2.0,20251030,11.0,55.1,0.9,9.0,10.0,True,False,True,True,False
688395.SH,正弦电气,机械基件,科创板,20210429,涂从欢,232947.8668,57.5699,2.9773,563.0,23.294786679999998,涂从欢,31.8152,20250930,31.8152,1.0,20250725,3.0,42.0,0.0,0.0,3.0,True,True,False,True,False
301270.SZ,汉仪股份,软件服务,创业板,20220831,谢立群,359000.0,242.2043,3.6447,405.0,35.9,泰州汉仪天下投资中心(有限合伙),17.0864,20250930,7.3429,3.0,20250929,15.0,47.13333333333333,0.6666666666666666,10.0,15.0,True,False,True,True,False
688651.SH,盛邦安全,软件服务,科创板,20230726,权晓文,294885.489,,3.1393,616.0,29.4885489,权晓文,24.4362,20250930,24.4362,1.0,,,,,,,True,False,False,False,False
688697.SH,纽威数控,机床制造,科创板,20210917,席超,750484.0766,24.6669,4.0617,1390.0,75.04840766000001,程章文,15.176,20251231,15.176,4.0,20250807,1.0,50.0,0.0,0.0,1.0,True,False,False,False,False
920026.BJ,卓兆点胶,机械基件,北交所,20231019,陈晓峰,308446.2905,59.6517,4.8965,506.0,30.84462905,陈晓峰,30.0428,20251231,30.0428,1.0,20250920,10.0,39.6,0.0,0.0,10.0,True,True,False,True,False
603137.SH,恒尚节能,装修装饰,主板,20230419,周祖庆,246228.2676,46.5191,1.9805,1131.0,24.62282676,周祖庆,27.2449,20250930,27.2449,1.0,20251114,1.0,52.0,0.0,0.0,1.0,True,False,False,False,False
688623.SH,双元科技,专用机械,科创板,20230608,郑建,577942.4644,89.6193,2.725,457.0,57.79424644,杭州凯毕特投资管理有限公司,39.2075,20250930,12.2267,3.0,20250911,7.0,60.57142857142857,0.2857142857142857,2.0,7.0,True,False,False,True,False
688067.SH,爱威科技,医疗保健,科创板,20210616,丁建文,184552.0,63.7611,3.5875,503.0,18.4552,丁建文,38.231,20250930,38.231,1.0,20250918,3.0,44.666666666666664,0.3333333333333333,1.0,3.0,True,True,False,True,False
301260.SZ,格力博,专用机械,创业板,20230208,陈寅,754562.8637,,1.6919,6527.0,75.45628637,"GLOBEHOLDINGS(HONGKONG)CO.,LIMITED",52.9785,20250930,3.9242,5.0,20250916,1.0,59.0,1.0,1.0,1.0,False,False,True,False,False
301257.SZ,普蕊斯,医疗保健,创业板,20220517,赖春宝,459965.7709,37.8428,3.6878,4157.0,45.99657709,石河子市玺泰股权投资合伙企业(有限合伙),18.6995,20250930,6.1679,9.0,20250926,2.0,46.0,0.5,1.0,2.0,False,False,True,False,False
301335.SZ,天元宠物,文教休闲,创业板,20221118,薛元潮,334008.1696,56.7657,1.7382,2210.0,33.40081696,薛元潮,24.1072,20251231,24.1072,1.0,20251218,4.0,56.5,0.5,2.0,4.0,True,False,True,True,False
920108.BJ,宏海科技,家用电器,北交所,20250206,周宏,196480.2,117.4494,4.0058,936.0,19.648020000000002,周宏,42.1568,20250930,42.1568,1.0,20250821,3.0,40.666666666666664,0.0,0.0,3.0,True,True,False,True,False
688671.SH,碧兴物联,环境保护,科创板,20230809,何愿平,169757.8618,,1.67,762.0,16.97578618,西藏碧海创业投资管理合伙企业(有限合伙)-西藏必兴创业投资合伙企业(有限合伙),25.3123,20251231,6.3828,3.0,20251220,1.0,44.0,1.0,1.0,1.0,True,True,True,False,False
688767.SH,博拓生物,医疗保健,科创板,20210908,于秀萍,519232.0023,110.9572,2.1918,603.0,51.92320023,杭州拓康投资有限公司,23.3399,20250930,16.7099,3.0,,,,,,,True,False,False,False,False
688522.SH,纳睿雷达,通信设备,科创板,20230301,包晓军,1094117.1333,95.7837,4.6782,278.0,109.41171333000001,珠海加中通科技有限公司,41.5857,20251231,,,20250617,2.0,37.5,0.5,1.0,2.0,False,True,True,False,False
301256.SZ,华融化学,化工原料,创业板,20220322,刘永好,672000.0,91.4774,3.8511,607.0,67.2,新希望化工投资有限公司,71.625,20251231,,,20251107,3.0,45.666666666666664,0.6666666666666666,2.0,3.0,False,False,True,True,False
920566.BJ,梓橦宫,化学制药,北交所,20210813,唐铣,156373.1335,18.6098,1.873,370.0,15.63731335,唐铣,22.9719,20250930,22.9719,1.0,20250826,3.0,54.666666666666664,0.3333333333333333,1.0,3.0,True,False,False,True,False
301085.SZ,亚康股份,软件服务,创业板,20211018,徐江,605260.3331,,5.641,2256.0,60.52603331,徐江,36.4601,20250930,36.4601,1.0,20250623,2.0,49.0,0.5,1.0,2.0,True,False,True,False,False
688261.SH,东微半导,半导体,科创板,20220210,王鹏飞,914409.3135,207.5547,3.0967,158.0,91.44093135,王鹏飞,12.0952,20250930,12.0952,1.0,20251220,2.0,42.5,0.5,1.0,2.0,True,True,True,False,False
920779.BJ,武汉蓝电,电器仪表,北交所,20230601,叶文杰,292112.5786,46.5104,5.9516,189.0,29.21125786,叶文杰,33.7063,20251231,33.7063,1.0,20250911,3.0,41.666666666666664,0.0,0.0,3.0,True,True,False,True,False
301155.SZ,海力风电,电气设备,创业板,20211124,许世俊,1455870.7282,44.664,2.5315,1538.0,145.58707282,许世俊,31.9239,20250930,31.9239,1.0,20250731,3.0,47.0,0.0,0.0,3.0,True,False,False,True,False
301166.SZ,优宁维,医药商业,创业板,20211228,冷兆武,265980.0041,,1.3127,698.0,26.59800041,冷兆武,33.0854,20250930,33.0854,1.0,20251017,3.0,38.666666666666664,0.0,0.0,3.0,True,True,False,True,False
920128.BJ,胜业电气,元器件,北交所,20241129,魏国锋,208658.3,106.0627,4.0419,911.0,20.86583,佛山市顺德区胜业投资有限公司,30.3116,20251231,,,20251230,3.0,54.0,0.3333333333333333,1.0,3.0,False,False,False,True,False
920970.BJ,大禹生物,饲料,北交所,20220518,闫和平,83765.4048,,3.166,325.0,8.376540480000001,闫和平,47.8141,20250930,47.8141,1.0,20250829,1.0,43.0,0.0,0.0,1.0,True,True,False,False,False
301408.SZ,华人健康,医药商业,创业板,20230301,何家乐,829220.73,44.4631,3.9562,7930.0,82.922073,何家乐,50.1221,20250930,50.1221,1.0,20250722,1.0,45.0,0.0,0.0,1.0,True,True,False,False,False
603409.SH,汇通控股,汽车配件,主板,20250304,陈王保,548608.59,37.2223,3.6043,1283.0,54.860859,安徽汇通控股集团有限公司,43.3232,20251231,14.2533,2.0,20250909,3.0,53.666666666666664,0.0,0.0,3.0,True,False,False,True,False
001332.SZ,锡装股份,专用机械,主板,20220920,曹洪海,639516.12,25.8916,2.5351,1030.0,63.951612,曹洪海,57.7315,20250930,57.7315,1.0,20250925,1.0,52.0,0.0,0.0,1.0,True,False,False,False,False
603182.SH,嘉华股份,食品,主板,20220909,张冠玲,249128.7,21.6929,2.2752,825.0,24.91287,张冠玲,13.5963,20250930,13.5963,1.0,20251120,1.0,39.0,1.0,1.0,1.0,True,True,True,False,False
301548.SZ,崇德科技,机械基件,创业板,20230920,周少华,717228.0,54.2457,4.7504,542.0,71.7228,周少华,47.7675,20250930,47.7675,1.0,20251115,3.0,51.333333333333336,0.6666666666666666,2.0,3.0,True,False,True,True,False
920953.BJ,国子软件,软件服务,北交所,20230823,韩承志,405358.9924,60.0212,6.7357,988.0,40.53589924,韩承志,55.2312,20250930,55.2312,1.0,20250927,2.0,39.5,0.0,0.0,2.0,True,True,False,False,False
920751.BJ,惠同新材,小金属,北交所,20230717,无实际控制人,214867.28,46.232,5.3486,460.0,21.486728,益阳高新产业发展投资集团有限公司,23.0237,20250930,,,20251226,1.0,39.0,0.0,0.0,1.0,False,True,False,False,False
920091.BJ,大鹏工业,专用机械,北交所,20251121,李鹏堂,395528.562,102.0599,8.3002,420.0,39.5528562,西藏博德工业有限公司,68.7185,20250630,25.4164,3.0,20250802,1.0,42.0,0.0,0.0,1.0,True,True,False,False,False
603395.SH,红四方,农药化肥,主板,20241126,中国盐业集团有限公司,730080.0,268.8367,5.2192,1224.0,73.008,中盐安徽红四方股份有限公司,66.5,20250930,,,20250711,16.0,55.5,0.5,8.0,16.0,False,False,True,True,False
301266.SZ,宇邦新材,电气设备,创业板,20220608,肖锋,460706.0901,157.8765,2.59,380.0,46.07060901,苏州聚信源企业管理有限公司,51.3732,20251231,3.7507,2.0,20251215,1.0,39.0,0.0,0.0,1.0,True,True,False,False,False
001299.SZ,美能能源,供气供热,主板,20221031,晏立群,361288.8843,35.252,2.9775,423.0,36.128888429999996,陕西丰晟企业管理有限公司,52.2391,20251231,10.7825,2.0,20250912,1.0,42.0,0.0,0.0,1.0,True,True,False,False,False
688334.SH,西高院,电气设备,科创板,20230619,国务院国有资产监督管理委员会,698690.8815,28.0913,2.4018,700.0,69.86908815,中国西电电气股份有限公司,44.4374,20251231,,,20251224,1.0,56.0,1.0,1.0,1.0,False,False,True,False,False
688371.SH,菲沃泰,元器件,科创板,20220802,宗坚,708853.0882,234.6383,3.5881,987.0,70.88530882,FavoredTechCorporationLimited,59.6619,20251231,,,20251127,1.0,40.0,1.0,1.0,1.0,False,True,True,False,False
688515.SH,裕太微-U,半导体,科创板,20230210,无实际控制人,1040640.0,,6.9317,383.0,104.064,史清,12.4135,20250930,,,20251118,1.0,49.0,0.0,0.0,1.0,False,False,False,False,False
001306.SZ,夏厦精密,机械基件,主板,20231116,夏挺,431155.116,,3.3109,1406.0,43.1155116,宁波夏厦投资控股有限公司,68.0068,20251231,4.0692,2.0,20251024,1.0,43.0,1.0,1.0,1.0,True,True,True,False,False
688302.SH,海创药业-U,生物制药,科创板,20220412,陈元伦,448837.7057,,4.2179,174.0,44.883770569999996,AFFINITISGROUPLLC,13.2557,20250930,3.8663,5.0,20251031,1.0,55.0,1.0,1.0,1.0,False,False,True,False,False
301295.SZ,美硕科技,电气设备,创业板,20230628,黄晓湖,429508.8,205.1321,4.5015,653.0,42.95088,黄晓湖,20.798,20250930,20.798,1.0,20250819,11.0,48.09090909090909,0.09090909090909091,1.0,11.0,True,False,False,True,False
301397.SZ,溯联股份,汽车配件,创业板,20230628,韩宗俊,589028.406,51.0916,3.0059,1634.0,58.9028406,韩宗俊,31.448,20250930,31.448,1.0,20250912,11.0,50.0,0.7272727272727273,8.0,11.0,True,False,True,True,False
688716.SH,中研股份,化工原料,科创板,20230920,谢怀杰,409818.24,345.3961,3.4612,379.0,40.981823999999996,谢怀杰,30.3487,20250930,30.3487,1.0,20251125,1.0,49.0,0.0,0.0,1.0,True,False,False,False,False
688793.SH,倍轻松,家用电器,科创板,20210715,马学军,183063.7425,,7.5846,952.0,18.30637425,马学军,40.4766,20250930,40.4766,1.0,20251227,1.0,35.0,1.0,1.0,1.0,True,True,True,False,False
601089.SH,福元医药,化学制药,主板,20220630,胡柏藩,1068000.0,22.7542,2.8259,3644.0,106.8,新和成控股集团有限公司,36.7326,20251231,,,20251115,3.0,49.333333333333336,0.6666666666666666,2.0,3.0,False,False,True,True,False
920152.BJ,昆工科技,小金属,北交所,20220901,郭忠诚,182155.0212,,8.7411,540.0,18.21550212,郭忠诚,31.5356,20250930,31.5356,1.0,20251115,10.0,54.4,0.2,2.0,10.0,True,False,False,True,False
688376.SH,美埃科技,专用机械,科创板,20221118,蒋立,968268.6671,83.216,4.9814,1081.0,96.82686670999999,MayAirInternationalSdn.Bhd.,48.7258,20250930,,,20250927,6.0,61.833333333333336,0.6666666666666666,4.0,6.0,False,False,True,True,False
688720.SH,艾森股份,半导体,科创板,20231206,张兵,679508.0051,134.6539,6.5986,207.0,67.95080051,张兵,21.5941,20250930,21.5941,1.0,20250909,2.0,40.0,0.5,1.0,2.0,True,True,True,False,False
688103.SH,国力电子,元器件,科创板,20210910,尹剑平,564649.413,79.9686,5.0281,1237.0,56.46494129999999,尹剑平,27.7867,20251231,27.7867,1.0,20250826,1.0,56.0,0.0,0.0,1.0,True,False,False,False,False
001209.SZ,洪兴股份,服饰,主板,20210723,郭秋洪,271199.8486,105.9484,2.1108,2271.0,27.119984860000002,郭秋洪,22.6814,20250930,22.6814,1.0,20251224,1.0,42.0,1.0,1.0,1.0,True,True,True,False,False
301026.SZ,浩通科技,小金属,创业板,20210716,夏军,480836.3725,35.6875,2.9699,104.0,48.08363725,夏军,39.1046,20250930,39.1046,1.0,20251016,1.0,48.0,1.0,1.0,1.0,True,False,True,False,False
